"WD184","Retail Management","190","298"
"WD188","Applied Health Care","206","339"
"WD205","Molecular Biology with Biopharmaceutical Science","208","441"
"WD206","Electronic Engineering","191","322"
"WD207","Mechanical Engineering","179","330"
"WD208","Manufacturing Engineering","195","330"
